student_id,batch_name,price,payment_type
4777,Banking,7999,Full Payment
4778,RBI Grade B,11999,EMI
4780,SEBI,7999,EMI
4782,NABARD,7999,Full Payment
4788,SSC CGL,9999,Full Payment
4789,SSC CGL,11999,Full Payment
4790,SSC CGL,9999,EMI
4791,Banking,7999,EMI
4792,RBI Grade B,11999,EMI
4796,Banking,11999,EMI
4798,Banking,7999,Full Payment
4799,NABARD,7999,Full Payment
4800,SEBI,11999,EMI
4801,Banking,11999,Full Payment
4804,Banking,4999,Full Payment
4805,NABARD,11999,Full Payment
4807,Banking,9999,Full Payment
4811,RBI Grade B,7999,Full Payment
4814,SSC CGL,4999,Full Payment
4815,SEBI,4999,Full Payment
4818,NABARD,11999,EMI
4822,RBI Grade B,7999,Full Payment
4823,RBI Grade B,4999,Full Payment
4826,Banking,4999,EMI
4827,SSC CGL,7999,EMI
4829,SSC CGL,4999,EMI
4834,SSC CGL,7999,EMI
4835,SEBI,11999,EMI
4836,NABARD,7999,Full Payment
4837,SSC CGL,7999,Full Payment
4839,Banking,4999,EMI
4841,Banking,7999,EMI
4844,NABARD,7999,Full Payment
4848,Banking,4999,EMI
4849,NABARD,4999,Full Payment
4852,Banking,7999,Full Payment
4854,Banking,4999,Full Payment
4855,NABARD,4999,EMI
4856,Banking,9999,Full Payment
4858,Banking,11999,Full Payment
4860,SEBI,7999,Full Payment
4861,SSC CGL,7999,Full Payment
4862,SEBI,9999,EMI
4863,SSC CGL,4999,EMI
4866,RBI Grade B,7999,Full Payment
4870,Banking,11999,EMI
4871,Banking,9999,EMI
4872,RBI Grade B,9999,Full Payment
4875,RBI Grade B,11999,Full Payment
4876,RBI Grade B,9999,Full Payment
4880,SEBI,11999,Full Payment
4883,SSC CGL,7999,Full Payment
4887,RBI Grade B,4999,EMI
4888,NABARD,7999,EMI
4889,RBI Grade B,11999,EMI
4891,RBI Grade B,9999,EMI
4892,Banking,9999,Full Payment
4893,Banking,11999,EMI
4894,Banking,11999,Full Payment
4897,RBI Grade B,7999,EMI
4900,SSC CGL,7999,EMI
4902,SSC CGL,4999,EMI
4905,RBI Grade B,4999,Full Payment
4907,Banking,11999,EMI
4908,RBI Grade B,11999,EMI
4910,NABARD,11999,EMI
4912,SSC CGL,11999,EMI
4914,RBI Grade B,9999,Full Payment
4915,SEBI,9999,Full Payment
4917,SEBI,11999,EMI
4918,SSC CGL,9999,EMI
4919,SSC CGL,9999,EMI
4922,SSC CGL,11999,EMI
4923,RBI Grade B,9999,Full Payment
4924,NABARD,4999,Full Payment
4925,RBI Grade B,9999,EMI
4927,NABARD,11999,Full Payment
4930,NABARD,7999,EMI
4931,RBI Grade B,9999,Full Payment
4934,Banking,4999,EMI
4935,RBI Grade B,11999,Full Payment
4937,Banking,11999,Full Payment
4939,RBI Grade B,4999,EMI
4940,SSC CGL,4999,Full Payment
4943,Banking,4999,EMI
4944,SSC CGL,11999,EMI
4947,Banking,9999,EMI
4949,Banking,11999,Full Payment
4952,RBI Grade B,7999,Full Payment
4955,Banking,11999,EMI
4960,NABARD,7999,EMI
4961,SSC CGL,11999,EMI
4963,NABARD,7999,Full Payment
4964,RBI Grade B,11999,Full Payment
4966,NABARD,9999,Full Payment
4967,SEBI,7999,EMI
4968,SEBI,4999,Full Payment
4969,SSC CGL,11999,Full Payment
4970,Banking,7999,Full Payment
4973,Banking,4999,Full Payment
4976,Banking,9999,Full Payment
4980,Banking,11999,Full Payment
4981,Banking,4999,Full Payment
4982,Banking,4999,EMI
4983,RBI Grade B,7999,EMI
4985,RBI Grade B,9999,EMI
4986,NABARD,11999,EMI
4987,NABARD,4999,EMI
4989,NABARD,4999,Full Payment
4992,Banking,4999,Full Payment
4995,Banking,4999,Full Payment
5001,Banking,4999,EMI
5003,SSC CGL,11999,Full Payment
5004,SSC CGL,7999,EMI
5005,RBI Grade B,11999,EMI
5006,RBI Grade B,9999,EMI
5007,NABARD,4999,EMI
5009,Banking,9999,EMI
5010,RBI Grade B,4999,Full Payment
5011,RBI Grade B,9999,Full Payment
5013,SSC CGL,4999,EMI
5015,SSC CGL,7999,Full Payment
5016,Banking,9999,EMI
5017,RBI Grade B,9999,EMI
5020,NABARD,4999,Full Payment
5021,SEBI,11999,Full Payment
5022,Banking,7999,Full Payment
5023,SSC CGL,11999,Full Payment
5024,Banking,9999,Full Payment
5025,SEBI,7999,EMI
5029,SEBI,4999,Full Payment
5030,RBI Grade B,4999,Full Payment
5031,NABARD,11999,EMI
5035,RBI Grade B,7999,EMI
5038,SEBI,11999,EMI
5039,SEBI,11999,Full Payment
5040,NABARD,7999,EMI
5041,SEBI,7999,EMI
5042,SEBI,4999,Full Payment
5043,SSC CGL,11999,EMI
5045,RBI Grade B,11999,Full Payment
5047,RBI Grade B,11999,EMI
5049,NABARD,4999,EMI
5050,SEBI,9999,Full Payment
5051,Banking,7999,EMI
5052,NABARD,11999,Full Payment
5053,SSC CGL,4999,EMI
5055,NABARD,11999,Full Payment
5056,Banking,4999,EMI
5057,SEBI,7999,EMI
5058,SEBI,4999,EMI
5060,RBI Grade B,4999,Full Payment
5065,SEBI,9999,Full Payment
5066,NABARD,11999,EMI
5070,SSC CGL,7999,EMI
5071,SSC CGL,11999,Full Payment
5072,NABARD,7999,Full Payment
5073,Banking,4999,Full Payment
5079,NABARD,11999,EMI
5080,SSC CGL,11999,EMI
5083,NABARD,11999,Full Payment
5085,Banking,7999,EMI
5090,Banking,11999,Full Payment
5091,RBI Grade B,11999,Full Payment
5092,SSC CGL,4999,EMI
5093,SEBI,9999,EMI
5094,SSC CGL,7999,Full Payment
5096,SEBI,11999,Full Payment
5097,SEBI,11999,EMI
5098,RBI Grade B,4999,Full Payment
5099,SEBI,4999,EMI
5100,NABARD,11999,Full Payment
5101,RBI Grade B,11999,EMI
5102,SEBI,9999,Full Payment
5104,Banking,4999,EMI
5107,RBI Grade B,11999,Full Payment
5108,SEBI,7999,EMI
5109,SSC CGL,4999,EMI
5112,NABARD,7999,EMI
5113,RBI Grade B,7999,Full Payment
5114,SSC CGL,11999,EMI
5115,Banking,7999,Full Payment
5117,Banking,4999,EMI
5118,NABARD,7999,Full Payment
5119,SSC CGL,11999,EMI
5123,RBI Grade B,4999,Full Payment
5124,Banking,11999,EMI
5125,Banking,4999,Full Payment
5126,SEBI,11999,EMI
5128,SSC CGL,4999,Full Payment
5129,SEBI,4999,Full Payment
5130,Banking,4999,EMI
5132,SEBI,7999,Full Payment
5134,Banking,4999,Full Payment
5135,Banking,7999,Full Payment
5136,RBI Grade B,9999,Full Payment
5137,SEBI,11999,Full Payment
5139,Banking,4999,Full Payment
5140,SEBI,4999,Full Payment
5141,RBI Grade B,11999,Full Payment
5142,RBI Grade B,7999,EMI
5144,SEBI,4999,Full Payment
5145,SSC CGL,4999,Full Payment
5146,Banking,4999,EMI
5147,NABARD,11999,EMI
5148,SEBI,11999,Full Payment
5150,SSC CGL,7999,Full Payment
5151,NABARD,9999,Full Payment
5152,Banking,4999,EMI
5157,SEBI,7999,EMI
5158,SSC CGL,7999,EMI
5159,RBI Grade B,4999,EMI
5161,SSC CGL,4999,EMI
5162,NABARD,4999,EMI
5163,SEBI,7999,Full Payment
5165,RBI Grade B,7999,EMI
5168,SEBI,9999,EMI
5169,SEBI,7999,Full Payment
5170,SSC CGL,7999,EMI
5171,SEBI,7999,Full Payment
5172,Banking,4999,Full Payment
5173,Banking,9999,Full Payment
5174,SSC CGL,11999,EMI
5175,NABARD,11999,Full Payment
5178,RBI Grade B,7999,EMI
5181,NABARD,9999,EMI
5183,SEBI,4999,Full Payment
5184,Banking,4999,Full Payment
5185,RBI Grade B,4999,EMI
5187,Banking,4999,EMI
5190,SSC CGL,9999,Full Payment
5191,NABARD,4999,Full Payment
5192,SSC CGL,11999,EMI
5193,NABARD,11999,Full Payment
5197,Banking,9999,Full Payment
5199,NABARD,11999,EMI
5201,SEBI,4999,EMI
5205,RBI Grade B,7999,EMI
5206,NABARD,7999,EMI
5207,NABARD,4999,EMI
5208,SEBI,11999,Full Payment
5212,SEBI,4999,EMI
5213,NABARD,9999,Full Payment
5216,Banking,4999,EMI
5218,SSC CGL,7999,EMI
5221,SSC CGL,7999,EMI
5222,RBI Grade B,4999,Full Payment
5225,RBI Grade B,4999,EMI
5228,SEBI,7999,EMI
5229,NABARD,4999,EMI
5230,SSC CGL,4999,Full Payment
5231,SEBI,9999,EMI
5233,RBI Grade B,7999,EMI
5235,SEBI,7999,Full Payment
5239,NABARD,4999,Full Payment
5242,RBI Grade B,9999,EMI
5243,Banking,4999,EMI
5244,SEBI,7999,EMI
5247,Banking,7999,EMI
5250,RBI Grade B,7999,Full Payment
5254,SSC CGL,11999,EMI
5255,Banking,9999,EMI
5256,RBI Grade B,9999,EMI
5257,RBI Grade B,9999,Full Payment
5260,Banking,7999,EMI
5262,Banking,7999,EMI
5263,SEBI,9999,EMI
5264,RBI Grade B,9999,Full Payment
5265,SEBI,9999,EMI
5266,SEBI,7999,EMI
5267,Banking,4999,Full Payment
5271,NABARD,7999,Full Payment
5276,RBI Grade B,11999,EMI
5277,RBI Grade B,7999,Full Payment
5278,Banking,9999,Full Payment
5279,SSC CGL,11999,EMI
5280,Banking,7999,Full Payment
5281,RBI Grade B,4999,EMI
5282,SSC CGL,4999,EMI
5283,NABARD,11999,EMI
5285,NABARD,9999,Full Payment
5287,RBI Grade B,9999,Full Payment
5291,NABARD,7999,Full Payment
5296,SSC CGL,9999,EMI
5298,SEBI,11999,Full Payment
5299,SSC CGL,7999,Full Payment
5302,RBI Grade B,7999,Full Payment
5305,SSC CGL,9999,Full Payment
5309,RBI Grade B,11999,EMI
5312,Banking,11999,EMI
5314,SSC CGL,4999,EMI
5317,SSC CGL,4999,Full Payment
5318,SEBI,7999,EMI
5319,SSC CGL,9999,Full Payment
5322,RBI Grade B,9999,Full Payment
5324,SSC CGL,4999,EMI
5326,RBI Grade B,4999,Full Payment
5328,SSC CGL,7999,Full Payment
5330,Banking,11999,Full Payment
5333,NABARD,9999,EMI
5337,RBI Grade B,11999,EMI
5338,SSC CGL,11999,Full Payment
5339,RBI Grade B,4999,EMI
5340,SEBI,4999,Full Payment
5341,NABARD,11999,Full Payment
5344,Banking,4999,EMI
5348,SEBI,9999,EMI
5350,SEBI,7999,EMI
5351,SEBI,9999,EMI
5352,Banking,11999,Full Payment
5354,SEBI,4999,EMI
5356,Banking,4999,Full Payment
5357,SEBI,7999,Full Payment
5358,RBI Grade B,9999,EMI
5359,SEBI,4999,Full Payment
5361,RBI Grade B,11999,EMI
5362,NABARD,7999,EMI
5363,SSC CGL,4999,Full Payment
5367,SEBI,11999,Full Payment
5372,Banking,7999,Full Payment
5374,SSC CGL,11999,Full Payment
5376,SEBI,9999,Full Payment
5378,Banking,11999,EMI
5379,Banking,11999,EMI
5380,RBI Grade B,11999,Full Payment
5381,NABARD,4999,Full Payment
5382,RBI Grade B,7999,Full Payment
5385,Banking,7999,EMI
5387,Banking,9999,Full Payment
5398,SEBI,9999,Full Payment
5399,SSC CGL,7999,Full Payment
5402,SEBI,9999,EMI
5403,RBI Grade B,9999,EMI
5404,SEBI,7999,Full Payment
5405,SSC CGL,11999,Full Payment
5406,Banking,9999,EMI
5409,RBI Grade B,7999,Full Payment
5410,SSC CGL,4999,Full Payment
5411,Banking,7999,EMI
5412,Banking,11999,EMI
5413,SSC CGL,7999,Full Payment
5415,Banking,11999,Full Payment
5417,SEBI,11999,EMI
5419,SSC CGL,7999,EMI
5423,Banking,4999,EMI
5424,SSC CGL,9999,Full Payment
5426,NABARD,7999,EMI
5427,SEBI,7999,EMI
5429,SSC CGL,4999,EMI
5430,NABARD,11999,EMI
5431,SSC CGL,9999,Full Payment
5433,NABARD,7999,EMI
5434,Banking,7999,EMI
5435,Banking,7999,Full Payment
5438,NABARD,7999,EMI
5439,RBI Grade B,7999,EMI
5440,SSC CGL,11999,Full Payment
5441,SSC CGL,7999,EMI
5442,Banking,4999,EMI
5443,RBI Grade B,7999,EMI
5445,SEBI,9999,Full Payment
5446,Banking,4999,EMI
5447,NABARD,4999,Full Payment
5450,RBI Grade B,11999,EMI
5452,Banking,11999,Full Payment
5456,SSC CGL,7999,Full Payment
5458,Banking,9999,Full Payment
5459,SSC CGL,9999,EMI
5460,RBI Grade B,4999,EMI
5462,NABARD,11999,EMI
5463,SEBI,7999,Full Payment
5469,SSC CGL,4999,EMI
5471,Banking,9999,Full Payment
5472,SSC CGL,4999,Full Payment
5476,RBI Grade B,9999,Full Payment
5478,SSC CGL,4999,Full Payment
5479,NABARD,11999,EMI
5481,RBI Grade B,9999,Full Payment
5482,SSC CGL,11999,EMI
5486,RBI Grade B,11999,Full Payment
5487,SEBI,11999,Full Payment
5488,SEBI,7999,EMI
5490,SSC CGL,11999,EMI
5492,RBI Grade B,11999,EMI
5494,RBI Grade B,9999,Full Payment
5495,SEBI,9999,EMI
5497,SSC CGL,4999,Full Payment
5501,Banking,7999,Full Payment
5504,RBI Grade B,7999,Full Payment
5508,SSC CGL,4999,Full Payment
5514,SEBI,4999,EMI
5517,Banking,7999,EMI
5520,RBI Grade B,9999,Full Payment
5521,SSC CGL,11999,EMI
5524,Banking,7999,Full Payment
5526,Banking,11999,EMI
5527,RBI Grade B,11999,EMI
5530,RBI Grade B,7999,Full Payment
5531,NABARD,9999,EMI
5532,SEBI,9999,EMI
5533,Banking,7999,EMI
5536,RBI Grade B,7999,EMI
5537,NABARD,11999,EMI
5539,SSC CGL,11999,Full Payment
5541,NABARD,4999,Full Payment
5543,Banking,9999,Full Payment
5545,NABARD,11999,EMI
5546,RBI Grade B,11999,Full Payment
5547,NABARD,9999,Full Payment
5548,SSC CGL,4999,Full Payment
5550,SEBI,11999,EMI
5552,RBI Grade B,7999,Full Payment
5554,RBI Grade B,7999,EMI
5555,Banking,4999,Full Payment
5556,Banking,4999,Full Payment
5557,NABARD,11999,EMI
5558,SSC CGL,9999,Full Payment
5559,Banking,7999,Full Payment
5566,NABARD,11999,Full Payment
5567,SSC CGL,11999,Full Payment
5569,SSC CGL,11999,EMI
5570,SEBI,7999,EMI
5571,Banking,4999,Full Payment
5572,SEBI,7999,EMI
5573,Banking,11999,EMI
5574,NABARD,11999,EMI
5575,NABARD,11999,EMI
5576,NABARD,7999,EMI
5580,Banking,9999,EMI
5581,RBI Grade B,11999,EMI
5582,Banking,4999,Full Payment
5583,Banking,7999,EMI
5585,RBI Grade B,4999,Full Payment
5587,SSC CGL,9999,Full Payment
5589,Banking,11999,EMI
5591,RBI Grade B,7999,Full Payment
5592,NABARD,7999,EMI
5593,NABARD,4999,EMI
5595,NABARD,7999,EMI
5596,SSC CGL,4999,Full Payment
5597,Banking,7999,Full Payment
5598,NABARD,11999,EMI
5600,Banking,9999,EMI
5602,SSC CGL,4999,EMI
5610,SSC CGL,9999,Full Payment
5611,RBI Grade B,9999,Full Payment
5612,SSC CGL,7999,Full Payment
5615,NABARD,11999,EMI
5620,RBI Grade B,7999,EMI
5621,SSC CGL,11999,Full Payment
5624,Banking,7999,Full Payment
5626,NABARD,7999,EMI
5630,SSC CGL,7999,EMI
5633,Banking,4999,Full Payment
5636,SSC CGL,9999,Full Payment
5637,NABARD,4999,EMI
5642,Banking,7999,EMI
5643,NABARD,9999,EMI
5644,NABARD,4999,Full Payment
5645,Banking,4999,EMI
5646,Banking,9999,EMI
5647,SSC CGL,7999,EMI
5648,RBI Grade B,7999,Full Payment
5650,NABARD,7999,EMI
5651,SEBI,4999,EMI
5653,Banking,7999,Full Payment
5654,NABARD,4999,EMI
5656,NABARD,7999,Full Payment
5658,NABARD,7999,Full Payment
5660,SSC CGL,7999,Full Payment
5662,NABARD,9999,EMI
5663,Banking,9999,EMI
5664,NABARD,11999,Full Payment
5665,SEBI,7999,EMI
5666,RBI Grade B,9999,Full Payment
5668,NABARD,11999,EMI
5670,Banking,4999,EMI
5671,Banking,7999,EMI
5672,RBI Grade B,4999,EMI
5675,Banking,9999,EMI
5677,RBI Grade B,11999,EMI
5678,SSC CGL,7999,EMI
5681,SEBI,7999,EMI
5682,Banking,11999,EMI
5683,NABARD,4999,Full Payment
5684,RBI Grade B,11999,EMI
5687,NABARD,11999,Full Payment
5690,RBI Grade B,11999,EMI
5692,SSC CGL,7999,Full Payment
5693,NABARD,9999,EMI
5694,SSC CGL,7999,Full Payment
5695,RBI Grade B,4999,Full Payment
5696,RBI Grade B,7999,EMI
5697,SEBI,4999,EMI
5702,SSC CGL,11999,EMI
5703,RBI Grade B,4999,EMI
5705,SEBI,11999,EMI
5706,SEBI,4999,Full Payment
5707,SEBI,4999,Full Payment
5708,SSC CGL,4999,Full Payment
5709,NABARD,7999,Full Payment
5710,SSC CGL,9999,Full Payment
5711,SSC CGL,11999,EMI
5712,RBI Grade B,11999,Full Payment
5713,SEBI,7999,Full Payment
5715,SEBI,9999,EMI
5716,NABARD,9999,EMI
5717,SSC CGL,4999,EMI
5718,SSC CGL,7999,EMI
5720,Banking,7999,Full Payment
5721,Banking,4999,Full Payment
5722,SEBI,4999,EMI
5729,NABARD,11999,EMI
5734,SSC CGL,9999,EMI
5735,SEBI,7999,EMI
5739,NABARD,11999,Full Payment
5741,Banking,7999,EMI
5742,Banking,11999,EMI
5743,RBI Grade B,4999,EMI
5744,SEBI,7999,EMI
5746,Banking,7999,Full Payment
5749,SEBI,11999,EMI
5750,NABARD,11999,EMI
5751,Banking,11999,EMI
5752,RBI Grade B,11999,Full Payment
5753,NABARD,4999,Full Payment
5755,SEBI,4999,Full Payment
5758,SSC CGL,7999,EMI
5764,NABARD,4999,EMI
5766,SEBI,9999,Full Payment
5767,SEBI,4999,EMI
5772,RBI Grade B,7999,EMI
5773,SSC CGL,4999,Full Payment
5783,NABARD,7999,EMI
5784,SSC CGL,4999,Full Payment
5785,RBI Grade B,11999,EMI
5786,SSC CGL,9999,EMI
5789,SSC CGL,7999,EMI
5792,Banking,9999,Full Payment
5794,SEBI,9999,Full Payment
5795,SSC CGL,11999,EMI
5798,Banking,9999,Full Payment
5799,SSC CGL,4999,Full Payment
5805,NABARD,4999,EMI
5813,Banking,11999,Full Payment
5814,RBI Grade B,9999,EMI
5816,Banking,11999,Full Payment
5818,Banking,9999,Full Payment
5819,Banking,9999,Full Payment
5820,Banking,4999,EMI
5821,Banking,4999,EMI
5822,SSC CGL,11999,Full Payment
5823,SEBI,4999,Full Payment
5824,RBI Grade B,7999,EMI
5826,Banking,7999,EMI
5827,SSC CGL,4999,EMI
5829,SEBI,9999,EMI
5830,NABARD,4999,EMI
5831,SEBI,4999,EMI
5832,SEBI,4999,EMI
5834,Banking,7999,Full Payment
5835,SEBI,9999,EMI
5836,SEBI,9999,Full Payment
5837,SEBI,4999,EMI
5838,Banking,7999,EMI
5839,SSC CGL,7999,Full Payment
5840,SEBI,9999,Full Payment
5841,Banking,11999,EMI
5843,RBI Grade B,9999,Full Payment
5846,NABARD,11999,EMI
5848,SEBI,9999,EMI
5851,RBI Grade B,11999,Full Payment
5852,NABARD,4999,EMI
5853,NABARD,7999,EMI
5854,SSC CGL,4999,EMI
5855,RBI Grade B,9999,EMI
5856,NABARD,4999,EMI
5857,NABARD,11999,EMI
5858,Banking,7999,Full Payment
5859,SSC CGL,4999,EMI
5861,NABARD,9999,Full Payment
5864,NABARD,9999,Full Payment
5865,Banking,4999,EMI
5873,SSC CGL,4999,EMI
5874,Banking,4999,Full Payment
5875,NABARD,11999,Full Payment
5881,SEBI,9999,EMI
5886,SSC CGL,4999,Full Payment
5889,NABARD,11999,EMI
5890,Banking,4999,Full Payment
5892,SSC CGL,9999,Full Payment
5894,SEBI,4999,Full Payment
5895,RBI Grade B,11999,EMI
5896,Banking,11999,EMI
5899,Banking,7999,EMI
5900,NABARD,7999,EMI
5901,Banking,11999,Full Payment
5904,SSC CGL,9999,EMI
5905,SSC CGL,4999,Full Payment
5907,Banking,4999,Full Payment
5911,SEBI,4999,Full Payment
5913,Banking,7999,EMI
5916,SEBI,4999,Full Payment
5917,RBI Grade B,4999,Full Payment
5919,SEBI,7999,Full Payment
5921,SSC CGL,11999,Full Payment
5922,NABARD,4999,EMI
5927,RBI Grade B,7999,EMI
5929,SEBI,9999,Full Payment
5930,SSC CGL,7999,EMI
5931,SEBI,9999,Full Payment
5933,Banking,11999,EMI
5934,NABARD,4999,Full Payment
5936,SEBI,7999,EMI
5937,Banking,9999,EMI
5939,Banking,7999,EMI
5940,SEBI,4999,EMI
5941,Banking,4999,EMI
5944,SEBI,4999,Full Payment
5945,RBI Grade B,9999,Full Payment
5950,SSC CGL,11999,EMI
5952,RBI Grade B,7999,EMI
5953,Banking,4999,EMI
5955,Banking,4999,Full Payment
5956,Banking,4999,EMI
5959,Banking,9999,EMI
5960,NABARD,4999,Full Payment
5962,SEBI,11999,EMI
5967,RBI Grade B,4999,Full Payment
5968,RBI Grade B,4999,EMI
5970,NABARD,11999,EMI
5971,Banking,7999,EMI
5973,NABARD,11999,Full Payment
5977,RBI Grade B,4999,Full Payment
5978,Banking,4999,Full Payment
5980,SEBI,9999,Full Payment
5981,NABARD,11999,Full Payment
5982,NABARD,4999,Full Payment
5983,SSC CGL,7999,EMI
5986,NABARD,11999,EMI
5989,SSC CGL,9999,EMI
5994,NABARD,11999,Full Payment
5995,Banking,4999,Full Payment
5997,RBI Grade B,11999,Full Payment
6002,NABARD,7999,Full Payment
6004,RBI Grade B,9999,EMI
6006,SEBI,11999,Full Payment
6008,SSC CGL,9999,EMI
6009,NABARD,9999,Full Payment
6010,SSC CGL,9999,EMI
6012,SSC CGL,11999,EMI
6017,Banking,11999,Full Payment
6018,RBI Grade B,4999,Full Payment
6019,NABARD,11999,EMI
6020,SEBI,7999,EMI
6022,SEBI,9999,EMI
6023,RBI Grade B,9999,Full Payment
6024,NABARD,9999,Full Payment
6027,SEBI,11999,Full Payment
6028,NABARD,4999,Full Payment
6029,Banking,11999,Full Payment
6030,SSC CGL,9999,EMI
6031,NABARD,7999,Full Payment
6035,SEBI,9999,Full Payment
6037,SSC CGL,4999,Full Payment
6040,SSC CGL,11999,EMI
6043,NABARD,4999,EMI
6045,NABARD,7999,EMI
6047,NABARD,7999,EMI
6048,SSC CGL,7999,EMI
6049,RBI Grade B,11999,EMI
6050,NABARD,4999,EMI
6051,Banking,11999,EMI
6052,RBI Grade B,11999,Full Payment
6054,NABARD,7999,Full Payment
6055,SSC CGL,4999,EMI
6059,Banking,9999,EMI
6061,SSC CGL,11999,EMI
6062,RBI Grade B,7999,EMI
6063,SEBI,4999,EMI
6064,SSC CGL,7999,Full Payment
6065,SEBI,9999,EMI
6066,SEBI,9999,EMI
6067,SEBI,7999,Full Payment
6070,SEBI,9999,EMI
6071,SSC CGL,4999,Full Payment
6076,NABARD,4999,EMI
6078,SSC CGL,7999,Full Payment
6079,RBI Grade B,7999,Full Payment
6080,NABARD,4999,Full Payment
6081,RBI Grade B,4999,EMI
6082,SSC CGL,11999,Full Payment
6084,SEBI,9999,EMI
6085,SSC CGL,7999,Full Payment
6087,RBI Grade B,11999,Full Payment
6088,Banking,11999,Full Payment
6091,RBI Grade B,9999,Full Payment
6094,SEBI,7999,EMI
6100,SEBI,11999,Full Payment
6101,SEBI,7999,EMI
6103,SEBI,9999,Full Payment
6109,SSC CGL,4999,Full Payment
6111,RBI Grade B,9999,EMI
6114,NABARD,7999,Full Payment
6117,NABARD,11999,Full Payment
6118,NABARD,9999,EMI
6119,NABARD,4999,Full Payment
6124,SSC CGL,4999,Full Payment
6130,Banking,4999,EMI
6131,SEBI,11999,EMI
6132,NABARD,4999,EMI
6136,NABARD,4999,EMI
6139,NABARD,4999,EMI
6146,SEBI,7999,EMI
6147,NABARD,7999,Full Payment
6148,SEBI,4999,Full Payment
6152,RBI Grade B,7999,EMI
6155,RBI Grade B,9999,Full Payment
6158,SSC CGL,4999,Full Payment
6159,SEBI,7999,EMI
6163,SEBI,9999,EMI
6164,SEBI,9999,Full Payment
6165,SEBI,4999,Full Payment
6166,SEBI,4999,Full Payment
6167,SEBI,7999,EMI
6168,Banking,7999,Full Payment
6169,SEBI,9999,Full Payment
6174,SEBI,7999,EMI
6176,SSC CGL,11999,Full Payment
6177,Banking,9999,EMI
6180,Banking,11999,EMI
6181,NABARD,7999,EMI
6182,NABARD,4999,Full Payment
6183,SSC CGL,4999,Full Payment
6184,SEBI,11999,Full Payment
6185,SEBI,4999,EMI
6186,SEBI,11999,Full Payment
6190,Banking,7999,EMI
6191,Banking,11999,EMI
6193,SEBI,9999,Full Payment
6195,NABARD,11999,Full Payment
6197,SEBI,7999,Full Payment
6198,RBI Grade B,7999,EMI
6199,SEBI,7999,EMI
6201,SEBI,11999,Full Payment
6210,SEBI,9999,EMI
6212,SEBI,9999,EMI
6217,Banking,7999,EMI
6218,SSC CGL,7999,Full Payment
6219,SSC CGL,9999,Full Payment
6221,NABARD,7999,Full Payment
6223,Banking,9999,Full Payment
6225,Banking,4999,EMI
6226,RBI Grade B,9999,EMI
6228,NABARD,4999,Full Payment
6231,SEBI,7999,Full Payment
6232,RBI Grade B,11999,Full Payment
6233,Banking,9999,EMI
6234,SSC CGL,9999,EMI
6236,SEBI,4999,EMI
6237,NABARD,11999,EMI
6238,SSC CGL,7999,Full Payment
6239,RBI Grade B,7999,EMI
6242,NABARD,4999,Full Payment
6244,NABARD,9999,EMI
6245,NABARD,4999,Full Payment
6246,SSC CGL,11999,EMI
6248,Banking,9999,Full Payment
6249,Banking,11999,EMI
6251,SSC CGL,9999,Full Payment
6254,SEBI,7999,Full Payment
6256,SEBI,7999,EMI
6258,SEBI,9999,Full Payment
6263,RBI Grade B,9999,Full Payment
6266,RBI Grade B,4999,Full Payment
6268,SSC CGL,7999,Full Payment
6269,NABARD,7999,Full Payment
6271,NABARD,7999,EMI
6273,SSC CGL,11999,Full Payment
6274,SSC CGL,9999,EMI
6275,SSC CGL,7999,Full Payment
6278,Banking,4999,Full Payment
6281,NABARD,9999,Full Payment
6282,Banking,9999,Full Payment
6283,Banking,11999,EMI
6284,RBI Grade B,4999,EMI
6285,RBI Grade B,4999,Full Payment
6286,SEBI,4999,EMI
6288,RBI Grade B,9999,Full Payment
6289,SSC CGL,9999,Full Payment
6291,RBI Grade B,4999,EMI
6292,NABARD,7999,Full Payment
6293,NABARD,9999,Full Payment
6294,NABARD,11999,EMI
6295,SSC CGL,4999,EMI
6296,NABARD,4999,EMI
6297,Banking,7999,EMI
6299,RBI Grade B,9999,Full Payment
6300,SEBI,11999,EMI
6301,SEBI,4999,EMI
6304,NABARD,4999,Full Payment
6305,SSC CGL,7999,EMI
6306,NABARD,7999,EMI
6308,RBI Grade B,11999,Full Payment
6310,NABARD,4999,EMI
6313,NABARD,9999,Full Payment
6314,RBI Grade B,11999,Full Payment
6315,RBI Grade B,7999,Full Payment
6316,SEBI,9999,Full Payment
6319,SEBI,9999,Full Payment
6320,SSC CGL,4999,EMI
6322,SEBI,7999,EMI
6323,RBI Grade B,7999,Full Payment
6325,RBI Grade B,9999,Full Payment
6326,Banking,4999,Full Payment
6329,RBI Grade B,7999,Full Payment
6331,NABARD,4999,EMI
6335,NABARD,9999,Full Payment
6337,RBI Grade B,7999,EMI
6340,Banking,11999,EMI
6345,RBI Grade B,7999,Full Payment
6349,SSC CGL,11999,EMI
6353,Banking,4999,Full Payment
6354,Banking,7999,EMI
6359,SEBI,7999,Full Payment
6362,Banking,7999,Full Payment
6365,SSC CGL,7999,Full Payment
6366,SEBI,9999,Full Payment
6368,SSC CGL,4999,EMI
6370,RBI Grade B,4999,Full Payment
6371,RBI Grade B,7999,Full Payment
6373,SSC CGL,11999,EMI
6374,SSC CGL,4999,EMI
6375,SEBI,7999,EMI
6376,SSC CGL,11999,EMI
6380,RBI Grade B,4999,EMI
