student_id,live_classes_attended,recorded_views,total_classes
4768,14,23,60
4769,24,18,60
4770,27,23,60
4771,23,16,40
4772,29,13,40
4773,25,8,50
4774,7,47,50
4775,25,11,40
4776,35,22,50
4777,16,7,40
4778,13,25,40
4779,14,16,40
4780,24,40,60
4781,10,17,40
4782,19,11,50
4783,16,43,60
4784,21,30,50
4785,9,41,50
4786,11,17,60
4787,22,42,50
4788,33,18,40
4789,16,23,50
4790,17,13,60
4791,27,21,50
4792,27,14,40
4793,15,40,40
4794,17,40,40
4795,19,17,60
4796,27,6,40
4797,15,18,50
4798,19,32,50
4799,11,17,60
4800,24,24,50
4801,21,7,50
4802,22,10,50
4803,28,10,40
4804,10,24,60
4805,27,15,40
4806,13,6,50
4807,30,14,50
4808,5,57,60
4809,8,29,60
4810,12,8,40
4811,34,21,50
4812,8,16,50
4813,15,40,40
4814,32,19,50
4815,22,6,60
4816,10,25,60
4817,5,40,60
4818,29,16,60
4819,15,23,40
4820,12,10,60
4821,7,36,40
4822,10,29,40
4823,23,37,50
4824,5,20,40
4825,6,20,50
4826,8,36,50
4827,33,10,40
4828,25,31,50
4829,30,24,50
4830,6,43,50
4831,11,20,50
4832,19,37,40
4833,9,29,40
4834,27,6,60
4835,32,23,50
4836,21,25,60
4837,17,7,40
4838,10,17,40
4839,31,24,50
4840,19,5,40
4841,32,23,40
4842,10,13,40
4843,14,6,50
4844,18,16,40
4845,24,59,60
4846,12,7,50
4847,19,25,60
4848,13,12,60
4849,20,24,60
4850,10,49,60
4851,16,30,50
4852,23,36,50
4853,11,16,40
4854,12,6,50
4855,18,30,40
4856,28,5,60
4857,5,40,60
4858,18,50,60
4859,12,22,40
4860,19,45,50
4861,11,12,50
4862,26,13,50
4863,31,9,60
4864,11,57,60
4865,28,14,40
4866,28,16,50
4867,10,5,40
4868,25,19,50
4869,10,36,50
4870,5,28,50
4871,30,16,40
4872,12,20,40
4873,17,25,40
4874,9,40,50
4875,19,8,40
4876,22,31,50
4877,23,16,40
4878,10,57,60
4879,9,29,60
4880,19,15,40
4881,7,15,40
4882,6,51,60
4883,25,28,40
4884,6,37,60
4885,10,25,40
4886,22,41,60
4887,18,12,60
4888,9,18,40
4889,17,27,40
4890,12,23,50
4891,5,33,60
4892,20,19,60
4893,34,23,50
4894,35,22,60
4895,15,26,50
4896,10,33,40
4897,23,42,60
4898,15,17,50
4899,12,22,40
4900,31,10,50
4901,9,29,40
4902,16,48,50
4903,12,13,40
4904,24,5,50
4905,29,9,60
4906,24,8,40
4907,35,16,40
4908,12,37,40
4909,10,10,60
4910,18,37,40
4911,13,25,40
4912,33,10,60
4913,21,21,40
4914,26,23,40
4915,33,5,50
4916,16,51,60
4917,18,18,40
4918,21,28,40
4919,27,16,40
4920,27,22,50
4921,23,25,40
4922,19,59,60
4923,15,8,50
4924,27,21,50
4925,32,6,40
4926,12,45,50
4927,34,24,60
4928,12,22,40
4929,24,24,50
4930,28,20,60
4931,35,21,40
4932,15,34,50
4933,31,8,40
4934,14,10,60
4935,34,20,60
4936,5,16,40
4937,27,11,40
4938,14,49,60
4939,30,12,40
4940,31,9,40
4941,13,17,40
4942,13,46,50
4943,30,11,50
4944,14,21,60
4945,13,7,60
4946,21,23,50
4947,32,11,60
4948,10,9,60
4949,25,15,60
4950,6,35,40
4951,11,13,40
4952,32,9,60
4953,9,19,40
4954,24,20,60
4955,14,8,50
4956,16,37,40
4957,11,9,40
4958,12,18,60
4959,6,41,50
4960,17,27,50
4961,31,6,40
4962,32,24,50
4963,19,29,40
4964,16,40,50
4965,8,54,60
4966,17,9,60
4967,5,35,40
4968,24,17,40
4969,31,7,50
4970,19,17,50
4971,11,10,60
4972,21,28,60
4973,35,5,40
4974,12,49,50
4975,12,24,50
4976,22,10,50
4977,23,17,40
4978,8,28,40
4979,10,21,50
4980,21,17,40
4981,21,18,60
4982,24,6,50
4983,17,17,50
4984,12,23,40
4985,35,17,60
4986,21,6,50
4987,28,14,50
4988,19,25,50
4989,19,28,40
4990,11,34,50
4991,34,11,60
4992,17,23,60
4993,21,5,50
4994,25,39,50
4995,24,11,40
4996,10,27,40
4997,23,8,40
4998,14,19,40
4999,11,41,50
5000,9,36,60
5001,27,15,60
5002,9,21,50
5003,21,47,60
5004,6,49,60
5005,20,53,60
5006,29,8,60
5007,24,41,60
5008,25,22,40
5009,19,7,60
5010,29,23,60
5011,22,13,60
5012,16,22,40
5013,35,12,50
5014,14,29,40
5015,21,6,40
5016,27,12,50
5017,17,13,40
5018,11,12,40
5019,12,16,40
5020,21,46,60
5021,5,38,50
5022,18,16,60
5023,34,17,50
5024,23,58,60
5025,25,15,50
5026,22,23,50
5027,13,55,60
5028,16,16,50
5029,23,16,40
5030,20,32,60
5031,22,24,50
5032,17,19,60
5033,16,13,50
5034,7,20,40
5035,19,16,50
5036,22,37,40
5037,23,25,40
5038,19,21,60
5039,15,20,40
5040,29,9,50
5041,35,16,50
5042,22,17,60
5043,24,10,50
5044,12,15,40
5045,13,23,50
5046,21,23,40
5047,18,10,40
5048,8,33,50
5049,31,13,40
5050,27,23,60
5051,17,10,40
5052,13,14,50
5053,19,11,50
5054,35,6,60
5055,28,18,50
5056,19,22,40
5057,31,5,40
5058,27,25,40
5059,33,8,60
5060,26,16,50
5061,9,18,40
5062,21,22,40
5063,12,22,50
5064,15,25,50
5065,16,36,40
5066,33,10,50
5067,21,44,50
5068,13,46,50
5069,8,30,40
5070,30,10,40
5071,31,5,60
5072,21,41,60
5073,33,9,50
5074,24,19,40
5075,9,42,50
5076,15,41,50
5077,16,19,40
5078,13,13,40
5079,30,6,40
5080,32,16,60
5081,19,32,40
5082,10,16,40
5083,25,48,50
5084,11,6,60
5085,9,30,40
5086,10,23,60
5087,19,10,40
5088,19,27,50
5089,23,5,40
5090,14,29,60
5091,32,8,60
5092,34,17,40
5093,25,59,60
5094,25,10,40
5095,11,18,40
5096,17,34,40
5097,21,9,50
5098,34,17,60
5099,33,5,40
5100,25,26,60
5101,33,25,60
5102,35,12,50
5103,9,38,50
5104,16,57,60
5105,16,12,60
5106,15,9,40
5107,19,29,60
5108,24,27,60
5109,24,53,60
5110,10,14,40
5111,25,12,50
5112,17,9,50
5113,23,18,40
5114,26,16,40
5115,25,17,40
5116,11,22,40
5117,6,47,50
5118,22,24,40
5119,35,8,50
5120,10,27,60
5121,11,8,50
5122,25,8,40
5123,22,8,40
5124,30,22,50
5125,27,22,40
5126,10,60,60
5127,20,36,40
5128,23,13,60
5129,18,17,60
5130,16,15,50
5131,13,23,50
5132,16,11,40
5133,14,9,60
5134,32,21,40
5135,30,8,40
5136,19,13,60
5137,16,32,40
5138,23,24,60
5139,25,26,60
5140,33,16,40
5141,6,39,50
5142,29,15,40
5143,21,25,40
5144,22,12,40
5145,35,20,60
5146,12,25,40
5147,27,6,40
5148,17,46,50
5149,13,12,50
5150,25,15,40
5151,27,14,40
5152,30,22,40
5153,14,5,50
5154,12,12,60
5155,10,40,50
5156,11,21,60
5157,17,29,50
5158,20,57,60
5159,17,19,50
5160,13,45,50
5161,16,25,40
5162,28,7,50
5163,30,7,40
5164,7,42,50
5165,18,7,60
5166,23,39,40
5167,15,36,60
5168,18,5,50
5169,31,7,60
5170,17,52,60
5171,23,25,40
5172,27,20,50
5173,10,18,50
5174,35,5,50
5175,10,13,40
5176,18,20,40
5177,10,7,60
5178,25,46,60
5179,14,7,40
5180,19,7,40
5181,28,12,40
5182,23,24,60
5183,24,22,50
5184,25,44,60
5185,11,23,50
5186,25,11,60
5187,15,18,40
5188,25,12,50
5189,24,39,40
5190,14,19,40
5191,22,5,60
5192,20,23,50
5193,27,24,60
5194,25,49,50
5195,21,12,50
5196,11,55,60
5197,28,14,60
5198,13,24,40
5199,30,17,40
5200,19,11,50
5201,26,23,40
5202,15,26,60
5203,8,19,40
5204,10,18,40
5205,12,16,60
5206,34,16,40
5207,35,17,50
5208,19,23,50
5209,24,14,60
5210,5,18,50
5211,9,28,40
5212,19,40,60
5213,19,22,50
5214,18,46,60
5215,19,23,50
5216,28,19,50
5217,12,18,50
5218,17,26,40
5219,6,31,50
5220,6,16,50
5221,17,16,50
5222,12,45,50
5223,11,23,40
5224,22,13,60
5225,18,54,60
5226,24,19,40
5227,13,25,40
5228,30,16,60
5229,23,37,40
5230,12,35,50
5231,6,37,40
5232,23,44,50
5233,10,10,60
5234,21,8,50
5235,26,10,40
5236,18,28,50
5237,14,30,50
5238,20,24,40
5239,21,50,50
5240,15,54,60
5241,21,14,50
5242,18,30,50
5243,20,13,50
5244,12,34,50
5245,18,7,60
5246,29,8,50
5247,23,30,50
5248,17,13,60
5249,28,19,50
5250,17,23,50
5251,18,31,50
5252,26,22,40
5253,14,12,40
5254,28,15,40
5255,23,9,60
5256,33,20,60
5257,16,23,60
5258,22,56,60
5259,23,32,60
5260,17,10,40
5261,10,23,40
5262,14,6,50
5263,15,8,60
5264,34,6,50
5265,20,14,50
5266,16,27,60
5267,25,41,50
5268,20,20,50
5269,14,9,60
5270,17,5,40
5271,14,23,40
5272,23,14,60
5273,12,9,50
5274,24,29,60
5275,11,5,60
5276,33,16,40
5277,14,8,40
5278,33,19,40
5279,22,16,50
5280,32,24,60
5281,16,15,50
5282,20,25,60
5283,20,15,60
5284,23,7,60
5285,29,11,60
5286,13,37,40
5287,27,14,50
5288,13,37,40
5289,22,17,50
5290,7,17,40
5291,22,32,40
5292,11,11,50
5293,15,11,50
5294,15,9,50
5295,17,11,40
5296,24,14,50
5297,18,18,40
5298,30,8,40
5299,19,12,40
5300,19,60,60
5301,23,21,60
5302,32,17,60
5303,10,6,60
5304,25,35,60
5305,32,9,60
5306,18,17,60
5307,11,9,60
5308,12,25,60
5309,25,19,60
5310,7,44,50
5311,16,6,50
5312,16,15,50
5313,14,12,40
5314,16,18,60
5315,15,22,40
5316,18,18,60
5317,20,10,50
5318,34,15,50
5319,34,10,60
5320,11,19,40
5321,14,24,60
5322,10,9,40
5323,9,25,40
5324,23,21,50
5325,11,15,40
5326,10,12,40
5327,13,28,40
5328,24,7,50
5329,8,57,60
5330,35,19,50
5331,10,19,50
5332,14,20,50
5333,29,16,60
5334,17,6,50
5335,13,35,40
5336,16,6,50
5337,10,22,40
5338,23,50,60
5339,25,10,50
5340,5,21,40
5341,32,9,50
5342,9,32,40
5343,24,7,50
5344,5,20,60
5345,10,25,50
5346,9,33,60
5347,21,6,40
5348,33,18,50
5349,31,22,50
5350,33,8,50
5351,30,25,50
5352,25,15,60
5353,23,8,50
5354,24,26,60
5355,11,17,50
5356,30,22,50
5357,22,29,40
5358,20,35,40
5359,20,21,40
5360,15,9,40
5361,29,6,50
5362,35,15,60
5363,22,22,50
5364,13,47,50
5365,9,30,60
5366,12,27,50
5367,23,19,50
5368,8,19,40
5369,12,6,40
5370,26,19,40
5371,11,12,60
5372,21,22,60
5373,35,24,50
5374,31,7,40
5375,11,20,50
5376,32,6,50
5377,12,53,60
5378,21,8,40
5379,24,54,60
5380,32,16,50
5381,24,25,40
5382,34,8,60
5383,13,10,50
5384,9,30,40
5385,33,13,50
5386,12,32,40
5387,10,25,50
5388,16,24,40
5389,14,8,40
5390,10,39,50
5391,20,13,60
5392,25,39,60
5393,11,38,40
5394,10,22,60
5395,11,24,40
5396,14,43,50
5397,14,31,40
5398,25,21,60
5399,28,15,60
5400,13,29,40
5401,10,15,40
5402,29,17,50
5403,16,19,60
5404,34,15,60
5405,35,19,40
5406,18,24,50
5407,10,40,60
5408,30,11,50
5409,29,15,40
5410,17,13,50
5411,24,20,40
5412,20,10,50
5413,21,23,40
5414,5,28,40
5415,22,16,40
5416,7,24,60
5417,14,5,60
5418,21,23,60
5419,15,9,60
5420,19,8,60
5421,15,39,40
5422,11,17,50
5423,28,15,40
5424,34,23,50
5425,17,18,50
5426,19,36,40
5427,35,9,60
5428,23,10,60
5429,33,14,60
5430,34,10,60
5431,23,17,40
5432,20,13,40
5433,26,5,60
5434,22,36,60
5435,16,11,40
5436,13,12,60
5437,27,6,60
5438,18,23,40
5439,17,10,60
5440,30,7,40
5441,14,8,40
5442,35,7,40
5443,33,14,50
5444,8,60,60
5445,27,9,50
5446,27,18,50
5447,20,40,60
5448,5,21,50
5449,13,21,60
5450,18,22,50
5451,11,17,60
5452,14,23,50
5453,5,17,60
5454,15,23,50
5455,20,43,60
5456,21,45,60
5457,15,31,40
5458,17,40,50
5459,17,34,50
5460,13,24,60
5461,9,28,50
5462,31,10,50
5463,29,9,40
5464,23,9,60
5465,12,11,40
5466,10,14,40
5467,12,6,60
5468,15,24,50
5469,27,11,50
5470,19,20,40
5471,28,8,60
5472,20,34,40
5473,14,18,50
5474,29,24,60
5475,18,23,60
5476,21,21,60
5477,10,47,60
5478,16,8,60
5479,22,16,60
5480,17,18,40
5481,23,5,50
5482,32,10,60
5483,10,6,60
5484,21,11,40
5485,15,22,60
5486,16,22,50
5487,16,8,50
5488,20,25,40
5489,20,10,40
5490,17,21,50
5491,22,37,40
5492,16,32,40
5493,15,18,60
5494,10,57,60
5495,34,24,60
5496,6,29,40
5497,27,18,50
5498,19,39,40
5499,17,12,50
5500,22,21,40
5501,29,17,60
5502,11,28,60
5503,18,20,50
5504,20,25,60
5505,25,32,40
5506,10,40,50
5507,13,12,50
5508,22,34,50
5509,10,7,40
5510,9,36,40
5511,10,27,60
5512,32,24,40
5513,8,36,40
5514,26,12,60
5515,15,19,50
5516,24,19,60
5517,25,15,60
5518,5,40,60
5519,20,39,50
5520,25,16,40
5521,34,25,50
5522,21,23,60
5523,5,35,40
5524,26,8,60
5525,18,12,60
5526,24,19,40
5527,29,19,50
5528,13,19,50
5529,8,37,60
5530,18,52,60
5531,30,12,60
5532,32,14,60
5533,31,20,50
5534,5,37,40
5535,14,17,60
5536,21,17,50
5537,22,10,60
5538,16,51,60
5539,14,15,40
5540,11,34,50
5541,26,23,60
5542,15,15,60
5543,17,24,50
5544,18,15,50
5545,33,14,50
5546,28,24,40
5547,24,13,40
5548,25,9,60
5549,18,42,60
5550,19,7,60
5551,28,24,50
5552,25,5,50
5553,10,22,60
5554,24,14,60
5555,31,20,60
5556,22,37,50
5557,29,23,60
5558,22,13,50
5559,26,11,40
5560,35,21,60
5561,8,41,50
5562,17,14,50
5563,21,36,50
5564,17,38,40
5565,22,49,60
5566,22,14,40
5567,27,5,60
5568,14,35,50
5569,35,24,40
5570,31,25,40
5571,35,17,60
5572,20,10,40
5573,11,10,40
5574,9,44,50
5575,22,17,40
5576,27,24,50
5577,10,22,40
5578,13,32,40
5579,21,21,50
5580,34,12,40
5581,22,32,40
5582,27,11,60
5583,35,6,60
5584,25,14,50
5585,27,22,60
5586,24,34,40
5587,25,13,60
5588,13,22,60
5589,23,12,50
5590,14,19,40
5591,5,18,50
5592,16,6,40
5593,21,17,60
5594,17,21,60
5595,34,24,60
5596,30,11,50
5597,21,17,40
5598,8,50,50
5599,34,23,50
5600,24,22,40
5601,14,42,60
5602,28,6,50
5603,20,16,60
5604,13,21,60
5605,10,41,50
5606,6,16,60
5607,25,39,40
5608,23,16,40
5609,13,6,60
5610,18,14,40
5611,13,23,50
5612,29,6,60
5613,25,13,50
5614,15,42,60
5615,22,16,60
5616,19,6,40
5617,14,9,50
5618,15,26,40
5619,24,42,60
5620,14,15,50
5621,34,10,50
5622,10,18,40
5623,5,36,60
5624,16,25,40
5625,31,14,60
5626,35,5,50
5627,20,34,50
5628,22,14,50
5629,14,58,60
5630,16,29,50
5631,18,35,60
5632,13,12,40
5633,17,15,60
5634,25,7,40
5635,14,25,40
5636,16,28,60
5637,10,37,40
5638,6,15,60
5639,17,17,60
5640,10,17,40
5641,20,22,40
5642,9,55,60
5643,20,25,50
5644,34,13,50
5645,30,22,60
5646,17,24,60
5647,27,15,50
5648,15,50,60
5649,10,26,50
5650,31,14,60
5651,31,16,40
5652,15,18,40
5653,8,47,50
5654,20,38,50
5655,7,43,60
5656,6,25,40
5657,21,35,40
5658,21,14,40
5659,7,31,60
5660,19,34,50
5661,25,12,50
5662,30,11,50
5663,34,9,50
5664,19,48,50
5665,33,14,60
5666,19,18,40
5667,28,14,50
5668,23,44,60
5669,13,24,40
5670,16,6,60
5671,17,20,50
5672,27,5,60
5673,11,18,40
5674,11,41,60
5675,35,7,40
5676,16,12,60
5677,26,24,60
5678,23,6,40
5679,20,47,60
5680,15,22,60
5681,16,40,40
5682,20,32,40
5683,16,5,50
5684,27,18,50
5685,15,36,40
5686,15,20,40
5687,24,14,40
5688,20,11,50
5689,12,45,50
5690,6,21,60
5691,23,21,60
5692,23,20,50
5693,19,13,40
5694,25,7,50
5695,25,19,60
5696,22,10,60
5697,17,52,60
5698,14,22,40
5699,22,9,40
5700,29,23,60
5701,22,25,50
5702,18,15,50
5703,29,23,40
5704,23,16,60
5705,6,22,60
5706,22,34,40
5707,15,45,60
5708,28,5,40
5709,12,58,60
5710,15,25,60
5711,32,7,40
5712,24,41,60
5713,26,14,60
5714,15,25,50
5715,22,13,50
5716,26,21,60
5717,24,44,50
5718,16,43,60
5719,27,16,40
5720,20,25,50
5721,28,16,60
5722,9,48,60
5723,13,23,60
5724,15,9,40
5725,24,23,40
5726,22,19,50
5727,19,21,40
5728,16,25,60
5729,24,7,60
5730,5,36,50
5731,26,14,60
5732,15,21,50
5733,11,42,50
5734,34,10,50
5735,17,48,60
5736,12,10,40
5737,16,25,60
5738,11,31,40
5739,20,18,60
5740,13,7,60
5741,12,54,60
5742,27,7,50
5743,15,15,50
5744,33,24,40
5745,23,55,60
5746,8,29,40
5747,23,18,50
5748,20,9,50
5749,23,18,60
5750,16,12,60
5751,7,35,50
5752,26,22,60
5753,19,38,40
5754,15,21,40
5755,31,17,40
5756,8,18,40
5757,12,52,60
5758,10,12,40
5759,14,23,60
5760,14,23,50
5761,15,37,60
5762,12,38,40
5763,11,23,50
5764,32,21,40
5765,27,8,50
5766,32,8,60
5767,19,15,40
5768,14,14,40
5769,19,21,40
5770,7,36,50
5771,35,21,60
5772,11,39,50
5773,14,19,50
5774,11,37,40
5775,26,24,50
5776,23,30,50
5777,16,22,40
5778,11,5,60
5779,20,22,60
5780,34,18,50
5781,21,25,40
5782,24,12,50
5783,30,15,40
5784,17,30,50
5785,20,51,60
5786,16,26,40
5787,13,17,40
5788,12,40,50
5789,29,6,60
5790,14,21,60
5791,25,20,40
5792,19,15,40
5793,22,34,40
5794,34,25,50
5795,18,15,50
5796,12,33,50
5797,21,17,40
5798,13,31,50
5799,18,17,40
5800,13,24,40
5801,24,15,60
5802,16,15,60
5803,25,34,60
5804,18,6,50
5805,13,6,50
5806,22,32,40
5807,9,30,40
5808,5,23,40
5809,25,18,40
5810,23,9,40
5811,13,13,60
5812,13,58,60
5813,24,8,50
5814,23,29,60
5815,15,28,60
5816,28,18,40
5817,6,41,60
5818,22,13,50
5819,34,24,60
5820,32,5,60
5821,10,26,60
5822,27,13,60
5823,26,19,60
5824,20,16,50
5825,32,12,40
5826,27,19,50
5827,25,8,40
5828,13,27,50
5829,30,18,40
5830,27,8,60
5831,34,17,40
5832,34,6,50
5833,14,21,40
5834,26,21,60
5835,26,20,40
5836,22,30,40
5837,25,37,50
5838,17,12,60
5839,17,24,40
5840,19,15,50
5841,8,29,50
5842,10,24,60
5843,24,18,40
5844,16,21,50
5845,23,5,60
5846,27,9,40
5847,14,16,50
5848,35,10,50
5849,18,7,40
5850,10,29,60
5851,29,6,40
5852,30,16,60
5853,19,23,50
5854,18,13,40
5855,5,16,40
5856,32,20,60
5857,23,60,60
5858,13,23,50
5859,10,23,40
5860,12,50,50
5861,12,6,60
5862,25,24,60
5863,13,25,50
5864,9,39,40
5865,22,44,50
5866,28,22,40
5867,14,17,50
5868,23,41,50
5869,15,10,40
5870,7,46,50
5871,9,26,50
5872,5,31,50
5873,30,11,60
5874,23,8,40
5875,27,24,40
5876,11,11,40
5877,17,48,50
5878,13,17,50
5879,11,20,40
5880,14,22,40
5881,19,25,50
5882,14,6,40
5883,29,15,40
5884,22,18,40
5885,14,7,60
5886,21,11,60
5887,22,16,50
5888,20,19,40
5889,29,15,50
5890,11,8,40
5891,17,9,50
5892,23,15,50
5893,35,19,40
5894,24,29,40
5895,11,39,40
5896,30,19,40
5897,10,17,40
5898,11,32,40
5899,23,17,50
5900,26,20,60
5901,30,17,40
5902,9,26,50
5903,5,40,40
5904,20,13,50
5905,23,8,60
5906,8,25,50
5907,35,7,60
5908,10,19,50
5909,19,12,50
5910,11,9,50
5911,34,14,40
5912,9,26,50
5913,9,20,50
5914,17,15,60
5915,20,10,40
5916,28,13,40
5917,14,5,40
5918,13,34,60
5919,24,20,60
5920,22,24,40
5921,16,10,40
5922,30,25,50
5923,20,8,50
5924,14,20,40
5925,12,25,50
5926,29,14,50
5927,22,16,60
5928,14,13,60
5929,32,16,50
5930,27,16,60
5931,22,6,40
5932,13,8,40
5933,31,8,60
5934,27,23,50
5935,10,40,40
5936,27,17,50
5937,19,24,60
5938,18,31,60
5939,27,18,50
5940,31,18,60
5941,16,19,40
5942,11,5,50
5943,21,32,60
5944,24,13,50
5945,26,12,40
5946,22,20,50
5947,8,51,60
5948,25,14,40
5949,28,9,60
5950,23,14,40
5951,11,17,40
5952,21,27,60
5953,24,23,50
5954,15,22,40
5955,27,13,50
5956,18,32,60
5957,11,21,50
5958,13,12,40
5959,26,18,60
5960,18,18,50
5961,14,5,40
5962,7,20,40
5963,20,36,40
5964,9,15,60
5965,20,5,50
5966,11,15,40
5967,10,5,40
5968,21,39,60
5969,14,38,40
5970,17,44,60
5971,28,8,40
5972,10,5,60
5973,26,23,60
5974,12,8,60
5975,13,17,50
5976,10,23,40
5977,22,23,40
5978,30,9,60
5979,14,20,40
5980,24,23,40
5981,27,23,60
5982,24,24,60
5983,22,5,40
5984,15,34,60
5985,12,22,60
5986,20,31,50
5987,17,6,50
5988,10,24,40
5989,26,13,60
5990,12,30,60
5991,8,21,50
5992,12,43,60
5993,8,31,40
5994,20,7,40
5995,29,22,60
5996,21,13,60
5997,26,9,50
5998,14,24,60
5999,11,35,40
6000,5,19,50
6001,16,15,50
6002,18,18,40
6003,10,19,50
6004,17,31,50
6005,23,32,50
6006,23,19,50
6007,6,18,40
6008,27,9,40
6009,25,16,50
6010,22,17,40
6011,26,9,60
6012,25,22,40
6013,24,24,60
6014,10,9,50
6015,14,6,50
6016,21,21,60
6017,25,13,40
6018,15,23,60
6019,17,16,50
6020,16,18,60
6021,10,29,50
6022,24,5,50
6023,19,7,40
6024,29,8,40
6025,14,22,60
6026,20,8,60
6027,13,18,60
6028,30,10,40
6029,20,16,60
6030,10,14,60
6031,22,8,60
6032,6,29,40
6033,15,12,60
6034,18,18,40
6035,10,6,50
6036,14,22,40
6037,26,9,40
6038,7,16,50
6039,10,21,40
6040,28,25,40
6041,12,16,50
6042,14,5,40
6043,18,22,60
6044,21,5,60
6045,18,42,50
6046,12,31,50
6047,17,17,50
6048,30,10,50
6049,19,28,40
6050,30,14,40
6051,5,21,50
6052,12,15,60
6053,5,26,40
6054,33,25,50
6055,33,14,40
6056,9,31,50
6057,21,22,40
6058,7,46,50
6059,27,10,50
6060,20,8,40
6061,31,9,60
6062,31,10,50
6063,19,15,50
6064,22,18,60
6065,35,17,60
6066,17,24,50
6067,18,7,40
6068,19,41,60
6069,24,21,60
6070,35,24,50
6071,20,44,50
6072,10,33,40
6073,30,11,40
6074,10,6,50
6075,13,21,50
6076,26,23,50
6077,14,24,50
6078,17,15,40
6079,35,11,50
6080,11,14,50
6081,23,17,60
6082,9,22,60
6083,7,25,40
6084,18,31,60
6085,33,16,60
6086,21,13,40
6087,35,10,60
6088,17,36,40
6089,13,33,60
6090,7,22,60
6091,31,24,40
6092,34,11,50
6093,22,20,60
6094,14,19,60
6095,5,36,40
6096,12,34,50
6097,15,36,40
6098,14,47,60
6099,10,19,60
6100,21,32,60
6101,35,18,60
6102,10,17,60
6103,18,5,50
6104,13,8,50
6105,10,17,40
6106,21,14,40
6107,13,17,40
6108,15,12,60
6109,13,17,40
6110,14,34,40
6111,26,18,60
6112,12,30,40
6113,8,37,40
6114,25,47,60
6115,6,18,50
6116,10,16,40
6117,11,21,60
6118,19,50,60
6119,29,24,60
6120,7,17,40
6121,6,15,50
6122,19,20,40
6123,17,8,40
6124,20,21,60
6125,19,56,60
6126,23,6,60
6127,8,55,60
6128,14,16,50
6129,24,18,60
6130,26,13,60
6131,28,25,40
6132,30,19,50
6133,15,38,60
6134,30,8,40
6135,11,29,40
6136,17,15,50
6137,15,8,60
6138,25,10,40
6139,26,19,60
6140,5,45,60
6141,34,19,40
6142,34,6,60
6143,12,44,60
6144,18,18,40
6145,5,50,50
6146,26,8,60
6147,25,9,60
6148,16,24,40
6149,30,17,60
6150,25,20,50
6151,22,21,40
6152,20,12,50
6153,24,18,40
6154,13,5,60
6155,35,14,40
6156,10,22,60
6157,16,44,50
6158,6,15,60
6159,30,13,40
6160,19,11,60
6161,16,17,40
6162,15,8,40
6163,23,17,50
6164,29,17,50
6165,21,19,60
6166,22,20,50
6167,17,40,40
6168,31,16,50
6169,23,24,40
6170,13,12,60
6171,16,59,60
6172,9,20,60
6173,11,8,50
6174,14,24,50
6175,12,5,50
6176,10,11,50
6177,21,6,40
6178,21,31,60
6179,14,21,40
6180,33,8,60
6181,27,12,60
6182,9,33,60
6183,14,47,60
6184,17,5,40
6185,14,18,40
6186,23,24,60
6187,10,15,40
6188,11,9,40
6189,21,7,40
6190,25,16,50
6191,22,39,60
6192,19,17,60
6193,35,12,60
6194,31,24,40
6195,17,14,50
6196,12,7,60
6197,15,15,40
6198,34,13,40
6199,18,31,50
6200,20,31,40
6201,18,22,60
6202,20,30,50
6203,15,35,60
6204,8,23,60
6205,34,7,60
6206,20,36,50
6207,14,12,40
6208,16,51,60
6209,26,8,50
6210,21,13,50
6211,22,25,40
6212,34,24,40
6213,15,12,50
6214,22,5,60
6215,14,40,40
6216,23,16,50
6217,18,44,50
6218,9,17,50
6219,7,43,50
6220,10,19,40
6221,11,21,40
6222,13,16,50
6223,35,13,50
6224,20,49,60
6225,34,12,60
6226,31,6,50
6227,13,20,40
6228,19,12,50
6229,10,10,60
6230,19,7,50
6231,21,35,50
6232,19,57,60
6233,17,16,40
6234,23,20,40
6235,18,17,50
6236,26,17,60
6237,24,10,40
6238,26,14,60
6239,24,18,40
6240,13,23,50
6241,19,35,40
6242,31,11,50
6243,25,7,40
6244,16,15,60
6245,22,27,40
6246,23,9,50
6247,24,23,50
6248,26,18,40
6249,26,20,60
6250,6,41,60
6251,5,31,60
6252,21,40,60
6253,12,26,60
6254,32,15,40
6255,12,31,50
6256,21,5,40
6257,21,53,60
6258,25,11,40
6259,23,7,60
6260,29,19,50
6261,18,5,50
6262,11,35,50
6263,24,6,50
6264,20,47,60
6265,19,46,60
6266,15,37,60
6267,15,18,50
6268,28,5,40
6269,35,21,40
6270,14,10,50
6271,11,40,50
6272,14,19,60
6273,16,10,60
6274,32,10,40
6275,30,9,40
6276,8,21,50
6277,19,26,40
6278,25,18,60
6279,8,46,60
6280,18,20,40
6281,34,14,40
6282,29,22,40
6283,13,14,50
6284,27,17,50
6285,27,12,60
6286,16,20,40
6287,23,23,40
6288,16,23,40
6289,10,15,40
6290,18,33,40
6291,10,8,60
6292,15,17,50
6293,20,19,50
6294,23,22,40
6295,12,19,40
6296,34,5,50
6297,35,7,40
6298,16,19,50
6299,20,5,40
6300,19,23,40
6301,11,20,40
6302,19,26,50
6303,13,39,50
6304,17,8,60
6305,15,23,50
6306,35,19,50
6307,12,50,50
6308,22,22,40
6309,11,17,60
6310,18,6,50
6311,21,24,40
6312,29,22,60
6313,13,24,50
6314,24,22,40
6315,24,10,40
6316,15,22,50
6317,15,23,40
6318,17,22,40
6319,30,6,50
6320,34,23,50
