student_id,signup_date,source,state,working_professional
7751,2025-08-14,Email,MP,True
7752,2025-11-23,Ads,Rajasthan,False
7753,2025-03-27,Referral,Bihar,True
7754,2025-04-18,Organic,MP,True
7755,2025-10-23,Youtube,MP,True
7756,2025-06-26,Ads,UP,False
7757,2025-01-28,Email,Maharashtra,False
7758,2025-11-25,Ads,UP,True
7759,2025-05-16,Telegram,UP,False
7760,2025-03-01,Referral,Delhi,False
7761,2025-01-27,Referral,MP,True
7762,2025-03-27,Referral,Maharashtra,False
7763,2025-08-26,Referral,UP,False
7764,2025-07-24,Referral,Bihar,False
7765,2025-09-01,Referral,Rajasthan,False
7766,2025-06-04,Youtube,Maharashtra,True
7767,2025-09-01,Email,Delhi,False
7768,2025-09-30,Referral,Maharashtra,True
7769,2025-04-30,Email,MP,False
7770,2025-07-14,Organic,Delhi,False
7771,2025-12-16,Referral,Rajasthan,True
7772,2025-12-28,Ads,Bihar,False
7773,2025-07-19,Referral,UP,False
7774,2025-08-31,Telegram,Maharashtra,False
7775,2025-05-15,Youtube,Delhi,True
7776,2025-03-16,Ads,Rajasthan,False
7777,2025-09-29,Ads,UP,False
7778,2025-08-11,Telegram,Rajasthan,True
7779,2025-01-07,Referral,Bihar,True
7780,2025-05-28,Youtube,UP,False
7781,2025-08-18,Ads,UP,True
7782,2025-07-15,Youtube,UP,True
7783,2025-12-14,Ads,Delhi,False
7784,2025-06-11,Referral,UP,False
7785,2025-09-29,Organic,Rajasthan,False
7786,2025-12-16,Ads,Delhi,True
7787,2025-01-22,Organic,UP,False
7788,2025-02-19,Ads,Rajasthan,False
7789,2025-09-30,Email,Rajasthan,True
7790,2025-11-23,Referral,Maharashtra,False
7791,2025-07-01,Telegram,Rajasthan,False
7792,2025-08-10,Organic,MP,False
7793,2025-11-09,Telegram,Bihar,False
7794,2025-11-30,Referral,UP,True
7795,2025-05-20,Telegram,UP,False
7796,2025-06-21,Referral,UP,False
7797,2025-05-19,Telegram,Rajasthan,False
7798,2025-05-17,Organic,Rajasthan,False
7799,2025-02-20,Email,UP,True
7800,2025-05-11,Telegram,MP,True
7801,2025-12-02,Organic,Delhi,True
7802,2025-10-27,Ads,Delhi,False
7803,2025-07-20,Referral,Bihar,True
7804,2025-08-25,Youtube,Maharashtra,False
7805,2025-12-12,Youtube,Bihar,True
7806,2025-05-04,Referral,UP,False
7807,2025-12-11,Email,UP,True
7808,2025-10-29,Telegram,UP,False
7809,2025-04-10,Email,Maharashtra,False
7810,2025-09-24,Youtube,Rajasthan,False
7811,2025-06-22,Organic,Maharashtra,False
7812,2025-12-13,Referral,Bihar,True
7813,2025-12-20,Referral,Rajasthan,True
7814,2025-04-03,Email,Rajasthan,False
7815,2025-06-10,Organic,Bihar,False
7816,2025-10-08,Email,Rajasthan,True
7817,2025-01-06,Telegram,Delhi,False
7818,2025-12-11,Ads,Bihar,False
7819,2025-01-05,Organic,Bihar,True
7820,2025-02-04,Ads,Delhi,True
7821,2025-01-07,Telegram,Maharashtra,False
7822,2025-07-30,Ads,Maharashtra,True
7823,2025-02-20,Youtube,Maharashtra,True
7824,2025-09-26,Ads,Rajasthan,True
7825,2025-02-23,Telegram,Delhi,True
7826,2025-12-17,Ads,Bihar,False
7827,2025-08-17,Referral,Bihar,True
7828,2025-06-29,Email,Bihar,True
7829,2025-04-23,Youtube,Rajasthan,False
7830,2025-05-26,Referral,Rajasthan,True
7831,2025-05-09,Referral,MP,True
7832,2025-04-09,Telegram,Maharashtra,False
7833,2025-01-18,Email,MP,False
7834,2025-01-13,Email,MP,False
7835,2025-11-14,Organic,Rajasthan,True
7836,2025-02-17,Youtube,Maharashtra,False
7837,2025-01-30,Telegram,Maharashtra,False
7838,2025-11-01,Youtube,Bihar,False
7839,2025-12-03,Organic,Rajasthan,True
7840,2025-04-22,Ads,Maharashtra,True
7841,2025-11-03,Referral,MP,False
7842,2025-11-23,Youtube,Delhi,False
7843,2025-03-04,Referral,Delhi,False
7844,2025-12-29,Telegram,Rajasthan,True
7845,2025-03-03,Ads,Bihar,True
7846,2025-02-14,Telegram,Bihar,False
7847,2025-11-06,Ads,Maharashtra,False
7848,2025-03-08,Ads,Rajasthan,True
7849,2025-07-12,Referral,Delhi,True
7850,2025-12-03,Telegram,MP,False
7851,2025-11-28,Telegram,Maharashtra,False
7852,2025-10-17,Youtube,MP,False
7853,2025-04-05,Telegram,Maharashtra,False
7854,2025-02-26,Youtube,UP,False
7855,2025-12-23,Email,MP,True
7856,2025-04-05,Email,Rajasthan,False
7857,2025-05-10,Email,MP,False
7858,2025-05-31,Organic,MP,False
7859,2025-08-28,Telegram,Maharashtra,False
7860,2025-12-05,Organic,Delhi,True
7861,2025-02-08,Telegram,UP,False
7862,2025-11-24,Youtube,MP,False
7863,2025-08-21,Organic,Delhi,False
7864,2025-05-22,Organic,Bihar,True
7865,2025-08-07,Organic,UP,False
7866,2025-12-21,Ads,UP,False
7867,2025-12-08,Youtube,Maharashtra,True
7868,2025-06-15,Email,MP,True
7869,2025-05-12,Youtube,Bihar,False
7870,2025-03-24,Ads,Maharashtra,False
7871,2025-02-07,Telegram,Rajasthan,True
7872,2025-05-22,Youtube,Delhi,False
7873,2025-02-01,Organic,Delhi,False
7874,2025-07-15,Email,Maharashtra,False
7875,2025-07-18,Email,Delhi,True
7876,2025-06-20,Telegram,MP,False
7877,2025-01-31,Youtube,Delhi,True
7878,2025-05-13,Ads,MP,True
7879,2025-05-16,Telegram,Rajasthan,True
7880,2025-04-02,Youtube,Bihar,False
7881,2025-08-14,Referral,UP,True
7882,2025-02-05,Email,Maharashtra,True
7883,2025-09-09,Ads,Maharashtra,True
7884,2025-04-13,Organic,MP,False
7885,2025-11-09,Ads,Rajasthan,False
7886,2025-07-21,Organic,Rajasthan,False
7887,2025-04-02,Ads,UP,True
7888,2025-11-27,Email,Bihar,True
7889,2025-09-09,Organic,Maharashtra,True
7890,2025-02-25,Youtube,MP,False
7891,2025-03-15,Organic,Rajasthan,True
7892,2025-10-04,Telegram,Maharashtra,True
7893,2025-08-09,Youtube,MP,False
7894,2025-04-22,Telegram,Delhi,True
7895,2025-11-11,Ads,Maharashtra,True
7896,2025-11-26,Youtube,Bihar,True
7897,2025-02-24,Ads,MP,True
7898,2025-08-15,Referral,Bihar,False
7899,2025-05-13,Ads,Maharashtra,False
7900,2025-02-22,Ads,Delhi,True
7901,2025-01-18,Telegram,Bihar,True
7902,2025-02-07,Organic,Rajasthan,False
7903,2025-02-06,Referral,MP,False
7904,2025-10-20,Ads,Maharashtra,True
7905,2025-05-09,Ads,Delhi,False
7906,2025-08-17,Referral,Rajasthan,True
7907,2025-01-10,Referral,Maharashtra,False
7908,2025-09-12,Youtube,Delhi,False
7909,2025-03-18,Telegram,Rajasthan,False
7910,2025-12-01,Referral,Bihar,False
7911,2025-11-24,Referral,Maharashtra,True
7912,2025-01-01,Email,Maharashtra,False
7913,2025-01-20,Organic,Bihar,False
7914,2025-12-07,Referral,UP,False
7915,2025-07-19,Telegram,Rajasthan,True
7916,2025-05-17,Organic,Bihar,False
7917,2025-03-19,Organic,Maharashtra,False
7918,2025-12-25,Ads,Rajasthan,True
7919,2025-06-18,Ads,Rajasthan,True
7920,2025-07-20,Ads,UP,True
7921,2025-10-22,Ads,Maharashtra,False
7922,2025-01-02,Email,Delhi,False
7923,2025-09-21,Referral,UP,False
7924,2025-12-29,Ads,UP,True
7925,2025-09-09,Youtube,Delhi,False
7926,2025-09-02,Ads,Delhi,False
7927,2025-08-12,Referral,UP,True
7928,2025-07-26,Ads,Rajasthan,True
7929,2025-02-05,Email,Bihar,True
7930,2025-10-04,Telegram,Bihar,False
7931,2025-04-26,Telegram,UP,True
7932,2025-01-02,Referral,Rajasthan,True
7933,2025-07-16,Telegram,Delhi,True
7934,2025-12-19,Telegram,MP,False
7935,2025-09-04,Youtube,UP,True
7936,2025-03-04,Referral,Maharashtra,True
7937,2025-10-18,Referral,Rajasthan,False
7938,2025-10-02,Telegram,Maharashtra,False
7939,2025-07-03,Telegram,Maharashtra,False
7940,2025-06-20,Telegram,UP,False
7941,2025-12-16,Organic,Rajasthan,False
7942,2025-06-05,Email,Maharashtra,False
7943,2025-07-25,Ads,Rajasthan,False
7944,2025-01-29,Email,Bihar,True
7945,2025-11-20,Referral,MP,False
7946,2025-11-28,Youtube,Maharashtra,True
7947,2025-02-16,Ads,Maharashtra,True
7948,2025-07-07,Youtube,Rajasthan,False
7949,2025-10-01,Organic,MP,False
7950,2025-06-24,Referral,Bihar,False
7951,2025-02-11,Organic,Maharashtra,False
7952,2025-08-24,Referral,UP,False
7953,2025-05-29,Youtube,Rajasthan,False
7954,2025-11-28,Youtube,Rajasthan,False
7955,2025-04-14,Youtube,Maharashtra,False
7956,2025-04-01,Referral,Bihar,True
7957,2025-10-11,Telegram,Maharashtra,True
7958,2025-01-21,Youtube,Delhi,False
7959,2025-07-16,Organic,Maharashtra,True
7960,2025-12-05,Ads,MP,True
7961,2025-04-08,Referral,MP,True
7962,2025-06-03,Organic,Delhi,True
7963,2025-12-23,Email,MP,False
7964,2025-07-19,Email,MP,False
7965,2025-02-24,Ads,UP,False
7966,2025-11-19,Telegram,Rajasthan,False
7967,2025-12-19,Youtube,MP,False
7968,2025-07-03,Referral,Rajasthan,False
7969,2025-09-07,Organic,Bihar,False
7970,2025-02-13,Youtube,Maharashtra,False
7971,2025-11-20,Organic,UP,True
7972,2025-08-13,Referral,Delhi,True
7973,2025-04-08,Email,Bihar,False
7974,2025-03-13,Youtube,UP,False
7975,2025-01-19,Ads,UP,False
7976,2025-04-09,Telegram,Delhi,False
7977,2025-01-13,Ads,Delhi,True
7978,2025-10-31,Telegram,Rajasthan,True
7979,2025-05-03,Organic,Maharashtra,False
7980,2025-09-08,Youtube,Bihar,True
7981,2025-07-19,Youtube,Maharashtra,False
7982,2025-02-02,Telegram,Bihar,False
7983,2025-10-04,Email,UP,False
7984,2025-11-26,Referral,MP,True
7985,2025-06-07,Ads,MP,False
7986,2025-09-13,Organic,Delhi,False
7987,2025-10-01,Ads,Delhi,False
7988,2025-08-19,Ads,UP,False
7989,2025-01-09,Organic,UP,False
7990,2025-01-19,Organic,Bihar,True
7991,2025-06-23,Youtube,UP,False
7992,2025-01-29,Ads,Bihar,False
7993,2025-06-22,Referral,Maharashtra,True
7994,2025-01-22,Referral,Delhi,True
7995,2025-07-27,Telegram,Delhi,True
7996,2025-03-02,Organic,MP,False
7997,2025-04-19,Youtube,MP,False
7998,2025-12-01,Referral,Delhi,True
7999,2025-12-08,Email,Maharashtra,False
8000,2025-09-25,Youtube,Maharashtra,False
8001,2025-08-23,Youtube,Rajasthan,True
8002,2025-12-14,Referral,Bihar,True
8003,2025-10-02,Email,MP,True
8004,2025-03-18,Telegram,Bihar,False
8005,2025-10-24,Referral,MP,True
8006,2025-04-30,Email,Rajasthan,False
8007,2025-02-06,Youtube,Delhi,False
8008,2025-01-19,Email,Bihar,False
8009,2025-03-14,Youtube,MP,True
8010,2025-09-08,Referral,Bihar,False
8011,2025-12-01,Organic,Delhi,False
8012,2025-01-10,Referral,UP,True
8013,2025-08-30,Ads,MP,True
8014,2025-11-13,Ads,UP,False
8015,2025-01-24,Ads,Rajasthan,False
8016,2025-05-05,Referral,Maharashtra,True
8017,2025-12-26,Telegram,Bihar,False
8018,2025-11-29,Referral,MP,False
8019,2025-03-08,Organic,Bihar,False
8020,2025-01-08,Email,Rajasthan,True
8021,2025-03-30,Referral,Rajasthan,False
8022,2025-11-20,Referral,Bihar,True
8023,2025-01-26,Youtube,MP,False
8024,2025-06-07,Youtube,Delhi,False
8025,2025-02-19,Youtube,Delhi,True
8026,2025-08-22,Referral,Maharashtra,False
8027,2025-11-09,Telegram,Bihar,True
8028,2025-03-29,Email,Bihar,False
8029,2025-10-30,Email,MP,True
8030,2025-02-02,Organic,Bihar,False
8031,2025-02-24,Telegram,MP,True
8032,2025-02-28,Telegram,Bihar,False
8033,2025-09-12,Email,Rajasthan,False
8034,2025-11-01,Ads,UP,False
8035,2025-11-12,Youtube,Bihar,True
8036,2025-04-23,Youtube,UP,False
8037,2025-02-02,Email,Delhi,True
8038,2025-04-14,Telegram,Maharashtra,False
8039,2025-08-07,Organic,Delhi,False
8040,2025-06-22,Ads,Bihar,False
8041,2025-12-14,Email,MP,False
8042,2025-07-25,Youtube,Delhi,True
8043,2025-06-16,Referral,Rajasthan,False
8044,2025-03-03,Telegram,UP,True
8045,2025-12-17,Referral,MP,False
8046,2025-10-22,Organic,MP,False
8047,2025-10-07,Email,Bihar,False
8048,2025-03-12,Youtube,Rajasthan,False
8049,2025-06-14,Ads,UP,True
8050,2025-04-20,Referral,Rajasthan,False
8051,2025-01-24,Ads,Delhi,True
8052,2025-10-31,Organic,Bihar,False
8053,2025-03-30,Youtube,MP,False
8054,2025-06-21,Referral,MP,True
8055,2025-02-02,Organic,Delhi,True
8056,2025-03-03,Ads,MP,True
8057,2025-05-21,Ads,Maharashtra,False
8058,2025-03-14,Referral,Bihar,True
8059,2025-08-01,Youtube,Delhi,False
8060,2025-03-28,Ads,Bihar,False
8061,2025-12-23,Email,UP,True
8062,2025-07-09,Organic,Bihar,False
8063,2025-10-11,Referral,Bihar,False
8064,2025-03-26,Telegram,UP,True
8065,2025-08-13,Telegram,Delhi,False
8066,2025-05-05,Youtube,Bihar,True
8067,2025-10-25,Email,Rajasthan,True
8068,2025-01-21,Ads,Bihar,False
8069,2025-03-10,Telegram,Delhi,False
8070,2025-02-21,Youtube,MP,False
8071,2025-11-20,Organic,UP,False
8072,2025-11-10,Email,MP,False
8073,2025-07-12,Email,Delhi,True
8074,2025-03-22,Youtube,Maharashtra,True
8075,2025-01-09,Youtube,MP,True
8076,2025-09-07,Ads,Bihar,False
8077,2025-02-11,Youtube,Bihar,False
8078,2025-01-04,Ads,UP,True
8079,2025-01-04,Ads,Bihar,True
8080,2025-04-02,Referral,Rajasthan,False
8081,2025-02-15,Email,Rajasthan,True
8082,2025-12-28,Organic,MP,False
8083,2025-11-30,Email,Delhi,False
8084,2025-10-31,Email,UP,False
8085,2025-05-26,Referral,Maharashtra,True
8086,2025-08-02,Ads,MP,False
8087,2025-12-22,Ads,Delhi,True
8088,2025-09-01,Youtube,UP,False
8089,2025-12-21,Referral,UP,True
8090,2025-03-06,Youtube,MP,False
8091,2025-04-16,Referral,Delhi,False
8092,2025-03-15,Youtube,Delhi,True
8093,2025-11-24,Telegram,Bihar,False
8094,2025-05-19,Email,Maharashtra,False
8095,2025-09-25,Email,Rajasthan,True
8096,2025-08-19,Organic,Bihar,True
8097,2025-07-30,Ads,UP,False
8098,2025-05-03,Organic,Maharashtra,False
8099,2025-03-31,Telegram,Maharashtra,False
8100,2025-11-09,Organic,Delhi,False
8101,2025-12-21,Email,Maharashtra,False
8102,2025-01-20,Ads,MP,False
8103,2025-11-02,Telegram,Maharashtra,False
8104,2025-04-03,Email,UP,True
8105,2025-09-13,Youtube,MP,False
8106,2025-11-10,Referral,MP,True
8107,2025-02-15,Telegram,Bihar,True
8108,2025-11-18,Ads,Maharashtra,False
8109,2025-06-04,Organic,Delhi,False
8110,2025-06-28,Organic,Bihar,True
8111,2025-08-03,Telegram,Delhi,True
8112,2025-01-03,Ads,Maharashtra,False
8113,2025-10-13,Telegram,Bihar,False
8114,2025-05-01,Ads,Maharashtra,False
8115,2025-04-09,Organic,UP,False
8116,2025-03-02,Email,Bihar,True
8117,2025-09-29,Youtube,Delhi,True
8118,2025-02-18,Email,UP,True
8119,2025-11-13,Youtube,Rajasthan,True
8120,2025-07-05,Organic,Delhi,False
8121,2025-10-04,Email,Maharashtra,True
8122,2025-09-17,Email,Delhi,True
8123,2025-04-23,Telegram,Rajasthan,False
8124,2025-08-26,Referral,Delhi,False
8125,2025-11-17,Organic,UP,False
8126,2025-12-04,Ads,MP,False
8127,2025-04-17,Organic,Delhi,True
8128,2025-05-22,Ads,Bihar,False
8129,2025-01-28,Ads,Rajasthan,True
8130,2025-04-10,Youtube,Delhi,False
8131,2025-02-27,Ads,Rajasthan,False
8132,2025-03-18,Ads,MP,False
8133,2025-12-17,Telegram,UP,False
8134,2025-08-31,Email,Bihar,False
8135,2025-09-12,Organic,Maharashtra,False
8136,2025-04-01,Organic,Delhi,True
8137,2025-03-23,Ads,UP,False
8138,2025-12-10,Referral,Rajasthan,True
8139,2025-01-23,Organic,MP,False
8140,2025-01-28,Ads,Rajasthan,True
8141,2025-11-27,Youtube,MP,True
8142,2025-07-06,Youtube,MP,False
8143,2025-05-26,Youtube,UP,True
8144,2025-04-18,Ads,Delhi,False
8145,2025-08-11,Telegram,Maharashtra,True
8146,2025-05-09,Referral,Delhi,False
8147,2025-06-21,Ads,Bihar,False
8148,2025-11-12,Telegram,Delhi,False
8149,2025-08-21,Telegram,MP,True
8150,2025-01-23,Organic,MP,True
8151,2025-02-23,Ads,Bihar,False
8152,2025-01-27,Ads,Rajasthan,True
8153,2025-10-03,Telegram,MP,True
8154,2025-04-01,Telegram,Bihar,False
8155,2025-03-22,Telegram,MP,False
8156,2025-01-15,Organic,Maharashtra,True
8157,2025-09-06,Ads,MP,True
8158,2025-09-21,Telegram,UP,True
8159,2025-03-01,Youtube,Bihar,False
8160,2025-02-06,Ads,Delhi,True
8161,2025-05-01,Organic,Bihar,False
8162,2025-08-16,Youtube,Rajasthan,True
8163,2025-10-31,Email,MP,True
8164,2025-10-24,Ads,Bihar,False
8165,2025-06-16,Email,Maharashtra,True
8166,2025-08-03,Telegram,Bihar,False
8167,2025-04-12,Organic,Maharashtra,False
8168,2025-12-13,Telegram,MP,True
8169,2025-06-16,Organic,Delhi,False
8170,2025-04-28,Referral,MP,True
8171,2025-02-26,Telegram,Rajasthan,True
8172,2025-06-16,Email,UP,True
8173,2025-04-27,Organic,Delhi,False
8174,2025-02-20,Telegram,Delhi,True
8175,2025-05-02,Ads,UP,False
8176,2025-07-31,Organic,Bihar,False
8177,2025-04-13,Organic,MP,True
8178,2025-07-12,Telegram,Bihar,False
8179,2025-04-23,Referral,Bihar,False
8180,2025-02-07,Telegram,MP,False
8181,2025-08-30,Email,Rajasthan,False
8182,2025-10-27,Email,Delhi,False
8183,2025-09-06,Organic,Maharashtra,True
8184,2025-01-28,Organic,UP,False
8185,2025-08-12,Telegram,Delhi,False
8186,2025-03-16,Email,Bihar,False
8187,2025-04-21,Email,UP,False
8188,2025-11-09,Referral,Maharashtra,False
8189,2025-08-21,Ads,Delhi,False
8190,2025-04-02,Referral,Delhi,False
8191,2025-07-18,Youtube,Rajasthan,True
8192,2025-07-11,Referral,Delhi,False
8193,2025-03-11,Telegram,Delhi,True
8194,2025-08-23,Ads,Maharashtra,False
8195,2025-04-10,Telegram,Maharashtra,True
8196,2025-11-20,Youtube,UP,True
8197,2025-07-03,Ads,Bihar,True
8198,2025-05-19,Organic,Maharashtra,False
8199,2025-04-14,Email,UP,True
8200,2025-06-21,Referral,Delhi,False
8201,2025-03-07,Telegram,UP,True
8202,2025-01-17,Youtube,UP,False
8203,2025-12-21,Email,UP,True
8204,2025-10-19,Referral,MP,True
8205,2025-01-31,Email,UP,False
8206,2025-05-24,Referral,Maharashtra,False
8207,2025-03-11,Organic,MP,True
8208,2025-02-26,Ads,Bihar,False
8209,2025-08-27,Email,UP,False
8210,2025-08-23,Email,Rajasthan,True
8211,2025-08-03,Email,Delhi,True
8212,2025-03-29,Ads,Delhi,False
8213,2025-06-25,Youtube,MP,True
8214,2025-04-23,Referral,Delhi,False
8215,2025-06-01,Organic,Delhi,False
8216,2025-11-06,Email,MP,False
8217,2025-03-22,Ads,Delhi,False
8218,2025-11-23,Youtube,UP,False
8219,2025-11-10,Referral,Bihar,True
8220,2025-03-29,Ads,MP,False
8221,2025-10-23,Organic,Rajasthan,False
8222,2025-10-11,Organic,MP,True
8223,2025-04-28,Referral,Maharashtra,False
8224,2025-02-14,Email,Rajasthan,True
8225,2025-07-30,Organic,Maharashtra,True
8226,2025-09-25,Youtube,MP,False
8227,2025-09-08,Ads,Maharashtra,False
8228,2025-04-21,Youtube,Rajasthan,False
8229,2025-10-30,Email,UP,True
8230,2025-08-31,Youtube,MP,False
8231,2025-08-25,Youtube,MP,True
8232,2025-05-23,Telegram,Delhi,False
8233,2025-01-08,Youtube,MP,False
8234,2025-08-08,Referral,MP,False
8235,2025-05-07,Ads,UP,False
8236,2025-05-07,Telegram,Delhi,False
8237,2025-06-17,Ads,Bihar,False
8238,2025-08-11,Ads,Maharashtra,False
8239,2025-10-24,Email,Rajasthan,False
8240,2025-04-24,Email,Bihar,False
8241,2025-10-30,Telegram,Delhi,False
8242,2025-03-18,Organic,UP,False
8243,2025-10-21,Email,Rajasthan,True
8244,2025-01-03,Email,Maharashtra,True
8245,2025-08-02,Email,MP,False
8246,2025-01-23,Ads,MP,False
8247,2025-01-21,Telegram,Bihar,False
8248,2025-08-29,Ads,Maharashtra,True
8249,2025-09-16,Referral,Delhi,True
8250,2025-01-18,Ads,Maharashtra,False
8251,2025-08-06,Referral,UP,False
8252,2025-09-29,Youtube,Bihar,True
8253,2025-07-21,Youtube,Bihar,False
8254,2025-09-03,Referral,UP,False
8255,2025-12-23,Referral,Maharashtra,True
8256,2025-02-20,Ads,UP,True
8257,2025-08-20,Referral,Rajasthan,True
8258,2025-09-11,Telegram,UP,True
8259,2025-05-04,Youtube,Maharashtra,False
8260,2025-02-12,Youtube,UP,True
8261,2025-10-13,Organic,Delhi,True
8262,2025-01-07,Referral,MP,False
8263,2025-12-21,Email,UP,False
8264,2025-07-28,Email,MP,False
8265,2025-04-22,Referral,UP,True
8266,2025-03-09,Telegram,Maharashtra,False
8267,2025-07-03,Email,Rajasthan,False
8268,2025-06-01,Organic,Rajasthan,False
8269,2025-05-03,Referral,MP,False
8270,2025-11-28,Telegram,Maharashtra,False
8271,2025-02-16,Telegram,Maharashtra,False
8272,2025-01-09,Ads,Maharashtra,False
8273,2025-09-03,Telegram,Delhi,True
8274,2025-12-09,Email,Bihar,True
8275,2025-06-06,Email,UP,True
8276,2025-03-24,Referral,Maharashtra,True
8277,2025-12-27,Referral,Maharashtra,True
8278,2025-08-24,Telegram,Maharashtra,False
8279,2025-10-20,Organic,Rajasthan,True
8280,2025-10-26,Youtube,Maharashtra,False
8281,2025-01-13,Ads,UP,False
8282,2025-08-21,Youtube,Maharashtra,True
8283,2025-08-26,Telegram,UP,False
8284,2025-03-12,Telegram,Delhi,True
8285,2025-12-27,Youtube,Bihar,False
8286,2025-07-27,Ads,Rajasthan,False
8287,2025-04-05,Youtube,UP,True
8288,2025-07-09,Referral,MP,False
8289,2025-11-17,Email,Delhi,False
8290,2025-08-26,Organic,Bihar,True
8291,2025-12-27,Referral,Bihar,False
8292,2025-11-21,Email,Bihar,False
8293,2025-01-01,Organic,UP,True
8294,2025-11-18,Organic,Delhi,False
8295,2025-02-06,Organic,Maharashtra,True
8296,2025-07-17,Telegram,MP,False
8297,2025-12-20,Organic,Delhi,True
8298,2025-06-20,Ads,Delhi,False
8299,2025-09-29,Youtube,Delhi,False
8300,2025-01-17,Ads,UP,True
8301,2025-06-01,Youtube,MP,True
8302,2025-08-07,Referral,UP,True
8303,2025-05-19,Referral,MP,False
8304,2025-12-24,Youtube,MP,True
8305,2025-11-10,Ads,UP,False
8306,2025-10-05,Youtube,MP,False
8307,2025-10-22,Organic,Delhi,False
8308,2025-04-17,Telegram,UP,True
8309,2025-12-17,Referral,MP,True
8310,2025-02-11,Telegram,Bihar,False
8311,2025-11-14,Organic,UP,False
8312,2025-06-21,Organic,Rajasthan,False
8313,2025-01-29,Referral,UP,False
8314,2025-09-21,Referral,UP,True
8315,2025-12-12,Organic,UP,False
8316,2025-07-06,Email,MP,True
8317,2025-01-27,Telegram,UP,False
8318,2025-02-26,Telegram,Rajasthan,False
8319,2025-07-16,Email,Maharashtra,True
8320,2025-07-07,Ads,UP,False
8321,2025-08-27,Telegram,Bihar,False
8322,2025-11-13,Youtube,Rajasthan,False
8323,2025-01-21,Organic,Maharashtra,True
8324,2025-07-07,Organic,MP,True
8325,2025-07-07,Email,UP,True
8326,2025-03-31,Telegram,Maharashtra,True
8327,2025-11-28,Ads,Bihar,False
8328,2025-10-14,Telegram,Rajasthan,False
8329,2025-12-27,Organic,Rajasthan,True
8330,2025-02-04,Referral,MP,False
8331,2025-10-15,Youtube,MP,False
8332,2025-12-30,Email,MP,True
8333,2025-04-15,Referral,Maharashtra,True
8334,2025-03-12,Ads,UP,True
8335,2025-06-21,Referral,Delhi,False
8336,2025-05-03,Referral,Rajasthan,False
8337,2025-10-04,Ads,Delhi,False
8338,2025-02-28,Referral,Rajasthan,True
8339,2025-11-29,Email,MP,False
8340,2025-09-02,Organic,UP,True
8341,2025-10-25,Telegram,UP,False
8342,2025-12-26,Referral,Rajasthan,False
8343,2025-04-18,Email,Maharashtra,True
8344,2025-04-26,Telegram,MP,False
8345,2025-06-14,Telegram,UP,False
8346,2025-06-30,Referral,UP,False
8347,2025-05-17,Email,Bihar,True
8348,2025-09-15,Organic,UP,False
8349,2025-12-15,Referral,Bihar,False
8350,2025-08-05,Ads,UP,False
8351,2025-05-22,Telegram,UP,True
8352,2025-01-28,Referral,Maharashtra,False
8353,2025-02-02,Telegram,Maharashtra,True
8354,2025-07-10,Email,MP,False
8355,2025-06-26,Youtube,UP,True
8356,2025-08-20,Referral,MP,True
8357,2025-09-06,Organic,MP,False
8358,2025-09-14,Referral,MP,False
8359,2025-09-27,Telegram,MP,False
8360,2025-03-04,Email,Rajasthan,False
8361,2025-08-29,Ads,Rajasthan,True
8362,2025-12-30,Organic,UP,True
8363,2025-09-30,Email,Rajasthan,False
8364,2025-12-14,Referral,UP,True
8365,2025-09-30,Ads,Maharashtra,False
8366,2025-05-30,Email,Delhi,False
8367,2025-08-20,Youtube,Bihar,False
8368,2025-11-14,Organic,Rajasthan,False
8369,2025-07-08,Telegram,Rajasthan,True
8370,2025-12-11,Email,Maharashtra,False
8371,2025-12-21,Email,Rajasthan,False
8372,2025-02-03,Youtube,UP,False
8373,2025-04-07,Referral,UP,False
8374,2025-08-23,Organic,Delhi,False
8375,2025-02-14,Organic,Delhi,False
8376,2025-02-11,Telegram,Delhi,True
8377,2025-07-20,Email,UP,False
8378,2025-04-02,Ads,MP,True
8379,2025-05-28,Email,MP,True
8380,2025-02-09,Telegram,Delhi,True
8381,2025-02-25,Email,Delhi,True
8382,2025-03-26,Youtube,UP,True
8383,2025-05-22,Email,Maharashtra,False
8384,2025-02-27,Email,Rajasthan,True
8385,2025-12-23,Ads,Bihar,False
8386,2025-03-17,Youtube,MP,True
8387,2025-09-12,Youtube,MP,False
8388,2025-03-19,Email,UP,True
8389,2025-04-15,Organic,UP,True
8390,2025-09-24,Ads,Bihar,True
8391,2025-11-18,Email,Bihar,False
8392,2025-01-12,Email,Delhi,False
8393,2025-05-31,Telegram,Bihar,True
8394,2025-08-02,Telegram,Rajasthan,True
8395,2025-12-16,Organic,Rajasthan,True
8396,2025-10-05,Ads,MP,False
8397,2025-03-09,Referral,Rajasthan,False
8398,2025-08-31,Telegram,Rajasthan,True
8399,2025-06-27,Referral,Rajasthan,True
8400,2025-08-04,Youtube,Delhi,False
8401,2025-08-16,Telegram,MP,True
8402,2025-11-27,Telegram,UP,False
8403,2025-01-11,Ads,MP,True
8404,2025-05-30,Organic,MP,False
8405,2025-04-07,Referral,MP,False
8406,2025-02-02,Telegram,Bihar,False
8407,2025-01-12,Telegram,UP,False
8408,2025-04-29,Ads,Bihar,False
8409,2025-09-24,Ads,Delhi,False
8410,2025-11-27,Organic,Delhi,True
8411,2025-06-21,Referral,Maharashtra,False
8412,2025-07-30,Youtube,Maharashtra,False
8413,2025-10-24,Organic,Delhi,False
